评论内容,毒性评论,普通评论,
我想说，这民众是被惯坏了吗？河南大雨经历才刚过去两年，抄作业不会吗？这次都预测到了就不会提前备一些。,,1,
提前知道台风要来，应该多准备一些物资啊！,,1,
出不去，又没电没水。没吃没喝还有小宝宝，真是着急人。恨不得长翅膀飞过去,,1,
无人机投放,,1,
邻里问一问呢，一栋楼里就这一户人住吗，大米总有多的吧,,1,
同小区有多余奶粉的借一点，有些人屯五六桶的自己也用不完,,1,
看停放的车辆，就没过一个轮胎高度啊,,1,
"不求雪中送炭,但请不落井下石",,1,
现在不是讨论居民怎么没有储物资，而是要想办法救人，人命大于天,,1,
看评论区全国各地人民的“支持”,,1,
水这么深，断水断电，整个小区被困了多少人啊？太揪心了。,,1,
看了很揪心,,1,
为什么骂声，谴责声这么多，,,1,
上海人民经历过去年教训家里都屯了罐头,,1,
六米 好可怕 不敢想象,,1,
非常感谢两位勇敢的女记者，把这里的真想报道出去。,,1,
最主要微博还上热搜说是村委通知了撤离，但是百姓不撤，造成人员积存，救援困难。我看到有人贴出的短信，是让人自行撤离，没经验谁知道往哪撤啊，连官方安排的临时收留点都又被淹了，要再次转移，证明官方也没经验，一团乱。责任都往百姓头上按这是往伤口上撒盐，不道德。,,1,
这是涿州市区吗?积水都快淹到红绿灯了！,,1,
泄洪也不通知的也不提前安排好善后。真垃圾,1,,
基建是真的稀烂啊，别扯什么自然灾害，有一定的人为因素,1,,
最烦那种说什么致敬河北人民又是致敬的，站着说话不腰疼，给你家淹了试试，我也致敬致敬你,1,,
不能这么泄洪哈，以后涿州还咋招商引资呢，还没通信和电力保障，这基建也太差了吧,1,,
有史以来最大的水灾。,,1,
先谢洪，再转移？？,,1,
涿州！涿州！平原泄洪退水是持久战，住首善隔壁就容易成代价。为洪区黎民祈祷平安吧…………,,1,
泄洪应该提前通知，提前转移才对//@Ink墨痕:肯定是泄洪咯，什么雨能下到6米啊。。。。//@深夜一只猫:局部降雨过大吗,,1,
现在先别想灾后重建的事情，希望人平安就行,,1,
三年疫情刚过，经济低迷，失业高居，现在又水灾…,,1,
大自然的报复,,1,
这次洪灾后还是想好应对措施吧，现在极端天气越来越多，下一次怎样预防，应急预案有效性验证不要流于形式。,,1,
需要捐钱吗,,1,
雄安本来是白洋淀吧 白洋淀湿地蓄水功能的 干没了,,1,
大概北京决定泄洪的时候也没想到会给涿州带来这么大灾难。,,1,
看视频里的高楼大厦，平时只管盖楼卖房。谁管过排水？？？,,1,
我滴天啊！6米啊！直接桑田沧海的颠覆啊！,,1,
泄洪不友善的提醒一下吗？,,1,
泄洪区的人民不仅没了家园没了工作，而且还要面临洪水过后可能爆发的各种疾病，甚至几个月内都要靠救灾物资生存，希望大家能给灾区更多的关注,,1,
华北平原有几个大湖蓄水？,,1,
局部降雨过大吗,,1,
六米都有两层楼那么高吧,,1,
市长直接判刑吧,1,,
果然都不学新闻专业了，记者媒体人都去搞娱乐了,1,,
大洪后面就是大疫，得防范啊,,1,
为什么这些上不了热门,,1,
看着红绿灯的对比，就知道被淹的有多严重。,,1,
作孽啊！最惨的还是底层老百姓,,1,
需要捐献物资么,,1,
人为大于天灾,,1,
大量建筑泡水还能住吗？,,1,
高楼安全吗,,1,
我只想知道，这些房子泡过水后地基还稳不稳，算不算危房？,,1,
六米很可怕啊，两层楼高了,,1,
出来游泳啊,,1,
楼房层高2.9米,,1,
这也太吓人了把…,,1,
涿州太难了，加油,,1,
震撼，多年后，说起都没人信。,,1,
天灾还是人祸？,,1,
六米……我的天！,,1,
大河交汇处的平原城市如果没有完善的排水基建恐怕不适合人口聚居容易水淹七军,,1,
六米？？？,,1,
希望平平安安,,1,
希望百姓们都平平安安了。,,1,
天呐 不敢想像…希望人员平安,,1,
泄洪都没人通知,,1,
这比郑州的还严重,,1,
真是魔幻//@深夜一只猫:泄洪应该提前通知，提前转移才对//@Ink墨痕:肯定是泄洪咯，什么雨能下到6米啊。。。。//@深夜一只猫:局部降雨过大吗,,1,
大街上，三四米水深？,,1,
6米好可怕,,1,
平平安安的,,1,
愿同胞们一切平安,,1,
请联系中国消防代言人吴京和杨紫，不然凭啥让他俩穿jun装全国代言消防,1,,
我天，这是马路啊，还以为是河,,1,
水还没下去，真揪心！这次降水真的太大太可怕，洪水大如猛兽！吞噬了几十万人的家园！“澳大利亚山火烧了7个月，过火面积超过5万平方公里”，“加拿大山火烧了6个月，过火面积超过1.4万平方公里”，地球?上大自然像个内循环！科技发达了人在灾难面前却还是渺小。环保防灾防疫忧预防应对还是要加强！,,1,
照这个程度家里以后是不是得备个充气船,,1,
多少？两层楼了吧快，我的天哪,,1,
今天还没褪去吗，现在真实情况是什么，百姓有无伤亡,,1,
就这么大洪水，就算车企发明并销售了水陆两栖汽车了，也不好使了。大洪水过后，才好使用。,,1,
不敢说的是水来得太快了,,1,
666，20新冠，23洪水，差不多了,,1,
不  是9米,,1,
这水深得离谱了 人人都要平安呀,,1,
这次洪水过后，有点本事的估计都得搬家换城市了。,,1,
天啦，这还是城市里，离红绿灯也没多少了这水位太高了,,1,
所以是把整个涿州城划作了泄洪区？？？,,1,
快到红绿灯了，太离谱了,,1,
台风没有淹河北，泄洪让河北受苦了。,,1,
看到这些新闻真的好心痛，希望天灾尽快过去，大家都平平安安,,1,
河北威尼斯,,1,
如果有建水库把这些水装起来，来年缺水的时候放出来用，不比南水北调更省力省钱吗！,,1,
都是房地产惹的祸,1,,
太恐怖了@Lrichy7,,1,
看了评论区我对信口开河这个词语体会更深刻了。望洪水早日退去，一切恢复正常,,1,
决堤的茨村桥那边九米多,,1,
六米 成海了好可怕,,1,
是不是全城的车都泡了,,1,
，难以置信，我河北竟然有洪灾,,1,
天啦'真的是大灾无情，希望受灾人员能少一个就多少一个,,1,
这一幕何其相似，还记否21年河南卫辉7.26洪水,,1,
为什么会积水这么深？,,1,
不顾别人死活的泄洪？,,1,
继续救援，事后必须问责！必须妥善安置！跟哪个地区有关系哪个地区也得掏钱！,,1,
我去好恐怖3楼那么高,,1,
泄洪啥意思？人还没转移就泄洪？,,1,
市长枪毙了能解决问题吗？问题不在市长！,1,,
这高度@薛定谔的喵O,,1,
这水下一站要卸到哪里去？,,1,
——啄（木鸟）涿州.（河）豚—— zhuo涿州，河北省,,1,
我想说的是，交通规划水利排水是不是有问题，一下雨就内涝一下雨就内涝，古代排水都没这么差吧,,1,
我知道深，没想到这么深,,1,
城市里这样？那农村会咋样啊,,1,
玛雅，市区，能这么，太可怕了吧,,1,
希望涿州平安希望赶快好起来希望生活尽快恢复,,1,
洪水太深了,,1,
雨还在下吗，咋这么深,,1,
在中国不但要有车，还得要有船,,1,
@西小孤-FlYing 天呐,,1,
如果不X洪能有六米嘛 ,,1,
涿州真的特别惨哎,,1,
天啊，好吓人啊,,1,
天哪，这么严重！,,1,
无法想象……,,1,
整个城市的地下排水系统应该是瘫痪了,,1,
没见过这么大的水,,1,
为什么会这么严重，排水系统一点也没有用吗,,1,
天呐，好可怕，希望大家都平平安安的。,,1,
#涿州积水区水深近6米# 抓紧时间救援,,1,
涿州太惨了太惨了太惨了,,1,
愿平安！顶上去！,,1,
回来带人出来，进去的时候可带些物资给楼里不需要转移的人,,1,
有人来看你们吗？离得也挺近的。,,1,
三层楼的高度了！得跑到4楼才行,,1,
泄洪？@林晓夜,,1,
这淹得好严重啊,,1,
太可怕了，人生第一看到如此状况,,1,
可怕的天灾，洗涮神州，愿平安,,1,
六米。。。。。,,1,
春风吹对 //@火山口的风车:非常感谢两位勇 敢的女记者，把这里的真想报道出去。,,1,
我的个天，这水深有点吓人了,,1,
@MANSORY_周敏 这么夸张,,1,
灾情严重，涿州顶住！,,1,
期待平安！,,1,
怎么会有这么多积水,,1,
没想到水这么高,,1,
//@sweet-cgy:六米 太可怕 不敢想象,,1,
热度怎么上不去,,1,
@暴走的螃蟹- 红绿灯？六米？？,,1,
可爱的河北,,1,
希望大家平安,,1,
排水没做好吗？,,1,
幸亏有这些救援队，应该派些部队来,,1,
卧槽，六米！,,1,
腾飞大街，我之前上班天天走，唉,,1,
百年不遇啊，这自然灾害,,1,
天哪，六米呀,,1,
天啊，难以想象,,1,
太可怕了，从来没想过我大保定会有洪灾，一辈子没见过这么大的水,,1,
到红绿灯高，太深了，吓人,,1,
请问快艇的油怎么加？,,1,
卧槽 6米,,1,
居然这么深，真的是水火无情。,,1,
雄安新区怎么样了？,,1,
涿郡大树楼桑村是否安好？,,1,
好家伙，我在南方都没见过这么大的洪水,,1,
太吓人了，从未想过那边能淹成这样，希望人平安。。。,,1,
@默默momo嘿 我的天,,1,
求求放过涿州吧，别再泄了，真的太惨了,,1,
看看咱们各大城市的排水系统！！！,,1,
希望早点度过去，人人平安,,1,
涿州的房子卖不掉了吧？,,1,
这，这，这,,1,
还有很多人没被救援，希望大家多多转发，涿州等待救援,,1,
6米难以想象,,1,
我天呐...,,1,
天哪，希望大家都平安,,1,
明显的人祸！,1,,
大胆一点说，是9米。,,1,
最近看到很多救援英雄都在一线战斗  真是人民的英雄  看了很多很想奉献自己一份力量却无能为力  愿平安  加油,,1,
我的天啊，都快和红绿灯一样高了,,1,
这水啥时候能退下去啊,,1,
看着好心酸,,1,
希望平安，涿州加油,,1,
平平安安//@阿巴阿布噜噜啦:现在先别想灾后重建的事情，希望人平安就行,,1,
泄洪？上游水库放闸？但这泄得有点儿太多了叭,,1,
北京淹完淹河北了？这深度好夸张啊。  愿大家都平安吧！,,1,
这大船也可以去了吧,,1,
涿州太需要更多关注了,,1,
6米是相当严重了！而且上游的水还不断往下泄洪，一时半会降不下去的！直观的对比，中国三大淡水湖之一的太湖平均水深也才1.9米，最深处也才大约为3.34米！,,1,
回复@Edison_WJ: 不知道新奥尔良这么多年恢复了没有,,1,
天啊??愿大家平平安安！洪涝早日过去,,1,
可能有人不懂，水库开闸放水，那是为了把损失降到最小。如果水库不泄洪，蓄水量过多导致溃坝，那可能就不只是淹一两层楼那么简单了,,1,
为什么？能积这么深的水？嗯真不明白？,,1,
有机会去抓鱼,,1,
都说“民生多艰”，这个“艰”字又有多少是本可以减轻甚至避免的呢？,,1,
每逢大赛必有大灾，保佑保佑,,1,
为什么因为白洋淀一座空城水淹那么多人口密集区,,1,
12米了现在,,1,
希望所有人都平平安安~,,1,
好吓人这水量,,1,
@对海的宇哥 6米,,1,
三到四亿立方的水，小小的涿州承担了太多了，瞳孔地震……那赶紧多抽调点人手去救援吧，真的好惨啊……涿州人民牺牲太多了，可歌可敬，值得津京冀永远记得,,1,
这么深的水，得什么时候才能好啊？,,1,
不是水啊，是泥沙流,,1,
发挥南水北调功能。把水引导汉江，这边干坏了,,1,
尽管书记说要当好首都的护城河，但首先要保证灾区群众的生命财产安全，期盼那里的人们平安无事！,,1,
这洪水什么时候退啊,,1,
@不吃竹子的熊猫张 太恐怖了吧,,1,
3.4层楼高了，真恐怖！,,1,
这种大型的交通指示牌净空＞4.5米，一般控制在大概5米左右，根据视频看来，水位在路面以上至少4～5米,,1,
愿民众一切平安,,1,
不管水深水浅的地方，建议大量的抛撒救生圈，救生衣等物,,1,
